,created_at,positive,neutral,negative,count
18,2021-10-06 18,0.07971698113207548,0.8808977987421384,0.03936792452830189,636
19,2021-10-06 19,0.0819624060150376,0.890625939849624,0.0273890977443609,532
20,2021-10-06 20,0.09152692307692308,0.8816499999999999,0.026807692307692307,520
21,2021-10-06 21,0.08159426229508196,0.8906495901639344,0.027739754098360655,488
22,2021-10-06 22,0.09364035087719298,0.8801111111111111,0.02623391812865497,342
23,2021-10-06 23,0.07615691489361702,0.8938164893617021,0.030026595744680848,376
0,2021-10-07 00,0.06616137566137566,0.9046190476190477,0.02920899470899471,378
1,2021-10-07 01,0.07787423312883436,0.895138036809816,0.02083435582822086,326
2,2021-10-07 02,0.07238337801608578,0.9073806970509383,0.020214477211796245,373
3,2021-10-07 03,0.07293525179856115,0.9086258992805756,0.01841726618705036,278
4,2021-10-07 04,0.06681696428571429,0.9058303571428572,0.022879464285714284,224
5,2021-10-07 05,0.05919213973799126,0.926759825327511,0.01403056768558952,229
6,2021-10-07 06,0.09071300448430493,0.8891748878923766,0.020112107623318387,223
7,2021-10-07 07,0.06807179487179486,0.8920307692307692,0.019369230769230767,195
8,2021-10-07 08,0.06510362694300519,0.916901554404145,0.01799481865284974,193
9,2021-10-07 09,0.06414,0.9074,0.028415,200
10,2021-10-07 10,0.07233876221498371,0.900771986970684,0.02689902280130293,307
11,2021-10-07 11,0.06765243902439025,0.9053780487804878,0.02696341463414634,328
12,2021-10-07 12,0.07049177330895795,0.9025978062157222,0.026914076782449725,547
13,2021-10-07 13,0.07603314121037465,0.8929452449567723,0.028131123919308356,694
14,2021-10-07 14,0.07560862068965518,0.8853775862068965,0.03728448275862069,580
15,2021-10-07 15,0.08575929549902153,0.875068493150685,0.03915264187866928,511
16,2021-10-07 16,0.097342151675485,0.8671164021164021,0.035522045855379186,567
17,2021-10-07 17,0.08334361233480177,0.883977973568282,0.03266299559471366,454
18,2021-10-07 18,0.08176260162601626,0.8786739837398374,0.03955284552845528,1230
19,2021-10-07 19,0.08624211248285323,0.8719794238683127,0.04108161865569273,1458
20,2021-10-07 20,0.09895503875968992,0.8664837209302325,0.033001550387596904,645
21,2021-10-07 21,0.09010806916426513,0.8615417867435158,0.04834005763688761,694
22,2021-10-07 22,0.08273416789396171,0.882181148748159,0.03286745213549337,1358
23,2021-10-07 23,0.07848429319371727,0.8871282722513089,0.034382198952879583,764
0,2021-10-08 00,0.07240720720720721,0.886990990990991,0.04060360360360361,555
1,2021-10-08 01,0.07364798206278027,0.87447533632287,0.04963004484304933,446
2,2021-10-08 02,0.07655722891566266,0.8704487951807228,0.04997590361445783,332
3,2021-10-08 03,0.08192944785276074,0.8812914110429447,0.03064110429447853,326
4,2021-10-08 04,0.0761641791044776,0.8746492537313433,0.04547014925373134,268
5,2021-10-08 05,0.08722842639593908,0.8789644670050761,0.03380203045685279,197
6,2021-10-08 06,0.07428909952606634,0.9009052132701422,0.024791469194312795,211
7,2021-10-08 07,0.0664356846473029,0.8904522821576764,0.043116182572614105,241
8,2021-10-08 08,0.08178,0.8750100000000001,0.0432,200
9,2021-10-08 09,0.07145228215767635,0.8938713692946059,0.03050622406639004,241
10,2021-10-08 10,0.07567432950191572,0.8975363984674329,0.026770114942528737,261
11,2021-10-08 11,0.06603825136612022,0.9000765027322404,0.03389344262295082,366
12,2021-10-08 12,0.07020862068965518,0.8974344827586206,0.03234655172413793,580
13,2021-10-08 13,0.0795859872611465,0.8841133757961783,0.036287898089171974,785
14,2021-10-08 14,0.08001390820584145,0.8867732962447845,0.03321279554937413,719
15,2021-10-08 15,0.08147256097560976,0.8845625,0.03396646341463415,656
16,2021-10-08 16,0.08588673621460508,0.8850760059612518,0.02901490312965723,671
17,2021-10-08 17,0.09476386036960985,0.8718336755646818,0.033398357289527725,487
18,2021-10-08 18,0.08415369649805449,0.8840856031128405,0.03176264591439689,514
19,2021-10-08 19,0.0883003355704698,0.8752818791946309,0.03641442953020134,596
20,2021-10-08 20,0.08143939393939394,0.87875,0.039803030303030305,396
