,created_at,positive,neutral,negative,count
4,2021-11-10 04,0.10864444444444445,0.8768666666666667,0.01448888888888889,90
5,2021-11-10 05,0.09767391304347826,0.8856521739130435,0.016652173913043477,46
6,2021-11-10 06,0.09033333333333333,0.8506923076923076,0.03333333333333333,39
7,2021-11-10 07,0.049846153846153846,0.8881153846153846,0.02353846153846154,26
8,2021-11-10 08,0.07981578947368421,0.912657894736842,0.007552631578947369,38
9,2021-11-10 09,0.05688,0.9366599999999999,0.0064600000000000005,50
10,2021-11-10 10,0.07363888888888888,0.9144583333333333,0.011902777777777778,72
11,2021-11-10 11,0.10768055555555556,0.8845069444444444,0.007805555555555556,144
12,2021-11-10 12,0.09507182320441988,0.8787513812154696,0.02619889502762431,181
13,2021-11-10 13,0.10764705882352942,0.8652110726643598,0.02713840830449827,289
14,2021-11-10 14,0.091235,0.88322,0.02556,400
15,2021-11-10 15,0.0885451055662188,0.8761842610364684,0.032388675623800385,1042
16,2021-11-10 16,0.08780754352030948,0.8779419729206963,0.034216634429400386,1034
17,2021-11-10 17,0.09587279843444227,0.8655430528375734,0.03857729941291585,1022
18,2021-11-10 18,0.09958655221745351,0.8496528373867429,0.04980829756795423,2097
19,2021-11-10 19,0.10531063321385901,0.8401111111111111,0.05456869772998805,837
20,2021-11-10 20,0.10216359447004608,0.8565023041474654,0.041341013824884795,434
21,2021-11-10 21,0.10296187683284458,0.8656451612903225,0.031404692082111434,341
22,2021-11-10 22,0.07259568733153639,0.9054582210242588,0.02192722371967655,371
23,2021-11-10 23,0.0877405247813411,0.8776443148688046,0.034612244897959187,343
0,2021-11-11 00,0.09829999999999998,0.8511382352941177,0.050552941176470585,340
1,2021-11-11 01,0.11616216216216217,0.8403843843843845,0.04345345345345346,333
2,2021-11-11 02,0.1089280303030303,0.8403446969696969,0.0506969696969697,264
3,2021-11-11 03,0.10269503546099291,0.8749929078014184,0.02231205673758865,141
4,2021-11-11 04,0.07698181818181818,0.9054181818181819,0.017609090909090908,110
5,2021-11-11 05,0.1115702479338843,0.8404462809917356,0.0479504132231405,121
6,2021-11-11 06,0.11435897435897435,0.8595384615384615,0.0261025641025641,78
7,2021-11-11 07,0.08366666666666667,0.8781975308641975,0.038086419753086416,81
8,2021-11-11 08,0.09770731707317074,0.8824756097560975,0.019829268292682927,82
9,2021-11-11 09,0.10518543046357616,0.8493973509933774,0.04544370860927152,151
10,2021-11-11 10,0.10063128491620113,0.8481061452513967,0.05127932960893855,179
11,2021-11-11 11,0.09718410041841004,0.8525062761506276,0.050330543933054396,239
12,2021-11-11 12,0.09881231671554253,0.8510850439882699,0.050087976539589435,341
13,2021-11-11 13,0.08519736842105263,0.8708486842105263,0.04394078947368421,304
14,2021-11-11 14,0.0871760391198044,0.874841075794621,0.03797066014669927,409
15,2021-11-11 15,0.10440662650602409,0.8548614457831326,0.04069277108433735,332
16,2021-11-11 16,0.11104109589041097,0.8492435312024352,0.038214611872146115,657
17,2021-11-11 17,0.10221715328467153,0.8566040145985401,0.041217153284671536,548
18,2021-11-11 18,0.10637086092715232,0.8431059602649007,0.050572847682119206,302
19,2021-11-11 19,0.08491794871794872,0.8776307692307692,0.03748717948717949,195
20,2021-11-11 20,0.07825675675675677,0.8940067567567567,0.027743243243243242,296
21,2021-11-11 21,0.0833963963963964,0.8857612612612613,0.030864864864864863,222
22,2021-11-11 22,0.0802962962962963,0.8880962962962963,0.031622222222222225,135
23,2021-11-11 23,0.06429813664596273,0.9018571428571429,0.033869565217391304,161
0,2021-11-12 00,0.10121538461538461,0.8643923076923077,0.034453846153846154,130
1,2021-11-12 01,0.09499,0.86292,0.0421,100
2,2021-11-12 02,0.09274489795918368,0.8829489795918367,0.024316326530612244,98
3,2021-11-12 03,0.09175,0.8850384615384616,0.02323076923076923,104
4,2021-11-12 04,0.08975,0.8849342105263157,0.0253421052631579,76
5,2021-11-12 05,0.08583076923076922,0.8531538461538462,0.06106153846153846,65
6,2021-11-12 06,0.10974418604651164,0.8649302325581395,0.025372093023255812,43
7,2021-11-12 07,0.08640540540540541,0.884945945945946,0.028675675675675673,37
8,2021-11-12 08,0.07006976744186046,0.9091162790697674,0.02083720930232558,43
9,2021-11-12 09,0.08213559322033899,0.8861016949152543,0.03176271186440678,59
10,2021-11-12 10,0.07277586206896552,0.8764310344827586,0.050862068965517246,58
11,2021-11-12 11,0.12061904761904763,0.835468253968254,0.043960317460317457,126
12,2021-11-12 12,0.10224675324675325,0.8582987012987012,0.039463203463203464,231
13,2021-11-12 13,0.08974774774774774,0.8713753753753753,0.038876876876876874,333
14,2021-11-12 14,0.09064876957494408,0.8706890380313199,0.03867785234899329,447
15,2021-11-12 15,0.10822121212121212,0.8531212121212121,0.038663636363636365,330
16,2021-11-12 16,0.09805263157894736,0.8641520467836258,0.03192982456140351,171
17,2021-11-12 17,0.10080090497737557,0.8679366515837104,0.03128054298642534,221
18,2021-11-12 18,0.08182710280373831,0.8735794392523364,0.044565420560747665,214
19,2021-11-12 19,0.14212626262626263,0.8288737373737374,0.029,198
20,2021-11-12 20,0.1068780487804878,0.8669512195121951,0.026176829268292685,164
21,2021-11-12 21,0.1404968152866242,0.8300382165605096,0.029464968152866245,157
22,2021-11-12 22,0.11281147540983606,0.8542459016393443,0.03295081967213115,122
23,2021-11-12 23,0.08112844036697248,0.8885137614678899,0.030357798165137617,109
0,2021-11-15 00,0.04434426229508197,0.9197377049180328,0.035918032786885254,61
1,2021-11-15 01,0.058338461538461533,0.9267538461538462,0.014938461538461538,65
2,2021-11-15 02,0.04976470588235294,0.9371029411764705,0.01313235294117647,68
3,2021-11-15 03,0.05884210526315789,0.9253157894736842,0.015894736842105267,38
4,2021-11-15 04,0.04238709677419355,0.9240645161290323,0.03351612903225806,31
5,2021-11-15 05,0.02476923076923077,0.9491282051282051,0.0261025641025641,39
6,2021-11-15 06,0.08107407407407408,0.9067777777777778,0.012111111111111109,27
7,2021-11-15 07,0.07390909090909091,0.9150909090909091,0.011,33
8,2021-11-15 08,0.11569565217391305,0.8739130434782609,0.010347826086956521,23
9,2021-11-15 09,0.06721875000000001,0.91921875,0.013562500000000002,32
10,2021-11-15 10,0.08354347826086957,0.9000434782608696,0.01641304347826087,46
11,2021-11-15 11,0.11588888888888889,0.8523333333333334,0.03166666666666667,27
12,2021-11-15 12,0.07334567901234568,0.9049135802469136,0.02174074074074074,81
13,2021-11-15 13,0.07061052631578947,0.9001894736842105,0.029178947368421054,95
14,2021-11-15 14,0.08419078947368422,0.8531644736842106,0.06255263157894737,152
15,2021-11-15 15,0.08489208633093524,0.8768800959232613,0.03820623501199041,417
16,2021-11-15 16,0.10352173913043478,0.8523152173913043,0.04415434782608696,460
17,2021-11-15 17,0.09477696078431372,0.8543039215686274,0.05093137254901961,408
18,2021-11-15 18,0.08860730593607306,0.8766255707762557,0.034776255707762556,219
19,2021-11-15 19,0.08474897119341564,0.8776913580246913,0.037572016460905355,243
20,2021-11-15 20,0.0975410447761194,0.8516604477611941,0.05076865671641791,268
21,2021-11-15 21,0.1002076923076923,0.8633038461538461,0.03649230769230769,260
22,2021-11-15 22,0.07911728395061729,0.8883271604938271,0.03254938271604938,162
23,2021-11-15 23,0.09011486486486486,0.8594797297297297,0.04364864864864865,148
0,2021-11-16 00,0.1057448275862069,0.8591793103448276,0.03501379310344827,145
1,2021-11-16 01,0.07798245614035088,0.878017543859649,0.04389473684210526,114
2,2021-11-16 02,0.08001960784313726,0.8971666666666667,0.022774509803921567,102
3,2021-11-16 03,0.07753061224489796,0.877030612244898,0.04539795918367347,98
4,2021-11-16 04,0.069125,0.8759444444444444,0.027180555555555555,72
5,2021-11-16 05,0.04361538461538461,0.9349999999999999,0.021346153846153848,52
6,2021-11-16 06,0.04793846153846154,0.9175076923076922,0.03456923076923077,65
7,2021-11-16 07,0.09902127659574468,0.8717446808510638,0.029148936170212764,47
8,2021-11-16 08,0.06198181818181818,0.9109999999999999,0.026945454545454547,55
9,2021-11-16 09,0.059395833333333335,0.9097291666666667,0.030833333333333334,48
10,2021-11-16 10,0.07339999999999999,0.8921800000000001,0.03438,50
11,2021-11-16 11,0.06694285714285714,0.9081047619047619,0.024952380952380955,105
12,2021-11-16 12,0.07600406504065041,0.886959349593496,0.03703252032520325,246
13,2021-11-16 13,0.09201209677419354,0.8686189516129031,0.039348790322580644,496
14,2021-11-16 14,0.07976717112922002,0.8876880093131548,0.03254714784633295,859
15,2021-11-16 15,0.07611168384879724,0.8939158075601374,0.029981099656357393,582
16,2021-11-16 16,0.07233130081300813,0.901859756097561,0.025808943089430894,492
17,2021-11-16 17,0.08099352051835854,0.886902807775378,0.032092872570194386,463
18,2021-11-16 18,0.08761634103019539,0.8645026642984014,0.047888099467140316,563
19,2021-11-16 19,0.07839130434782608,0.8887246376811595,0.032891304347826084,414
20,2021-11-16 20,0.09773478760045924,0.8539758897818599,0.048301951779563715,871
21,2021-11-16 21,0.10193401015228426,0.847769035532995,0.05030203045685279,788
22,2021-11-16 22,0.10156891025641025,0.8613381410256411,0.03708173076923077,624
23,2021-11-16 23,0.10682299270072992,0.8418375912408759,0.051333941605839414,548
0,2021-11-17 00,0.10420046082949308,0.8533156682027649,0.04249769585253456,434
1,2021-11-17 01,0.10762903225806451,0.8455376344086022,0.04685752688172043,372
2,2021-11-17 02,0.10881298701298701,0.8504155844155845,0.04076363636363636,385
3,2021-11-17 03,0.09329971181556196,0.8592680115273775,0.047429394812680124,347
4,2021-11-17 04,0.0981654411764706,0.8553272058823529,0.046492647058823534,272
5,2021-11-17 05,0.10739915966386554,0.8559705882352941,0.03660504201680672,238
6,2021-11-17 06,0.09465745856353591,0.8571988950276243,0.04816022099447514,181
7,2021-11-17 07,0.09072262773722628,0.863934306569343,0.045313868613138686,137
8,2021-11-17 08,0.08987195121951219,0.8470121951219513,0.06314634146341463,164
9,2021-11-17 09,0.10230256410256411,0.8586102564102565,0.039087179487179484,195
10,2021-11-17 10,0.09023004694835682,0.860868544600939,0.04888732394366197,213
11,2021-11-17 11,0.1229888888888889,0.8447074074074074,0.032325925925925925,270
12,2021-11-17 12,0.09571779141104295,0.865997955010225,0.03829447852760736,489
13,2021-11-17 13,0.10044133476856835,0.860849300322928,0.03870290635091496,929
14,2021-11-17 14,0.09692470588235294,0.8492576470588236,0.053822352941176474,850
15,2021-11-17 15,0.10312089201877933,0.838287558685446,0.058598591549295774,852
16,2021-11-17 16,0.10109170305676855,0.850056768558952,0.044480349344978166,458
17,2021-11-17 17,0.09938461538461539,0.853008547008547,0.04476353276353276,351
18,2021-11-17 18,0.09054098360655737,0.8654622950819673,0.043993442622950824,305
19,2021-11-17 19,0.07258518518518518,0.8901555555555556,0.03724074074074074,270
20,2021-11-17 20,0.09531092436974789,0.8670812324929972,0.0376358543417367,357
21,2021-11-17 21,0.06911077844311377,0.8902335329341318,0.040649700598802394,334
22,2021-11-17 22,0.08198076923076923,0.8843538461538462,0.033676923076923077,260
23,2021-11-17 23,0.08190052356020942,0.8827696335078534,0.03007329842931937,191
0,2021-11-18 00,0.07854651162790698,0.8869147286821706,0.030662790697674417,258
1,2021-11-18 01,0.09065991902834009,0.8627773279352227,0.04657085020242915,247
2,2021-11-18 02,0.09049999999999998,0.8757415730337079,0.03374719101123595,178
3,2021-11-18 03,0.07740909090909091,0.8841545454545455,0.038431818181818185,220
4,2021-11-18 04,0.09160465116279069,0.8696918604651163,0.03868604651162791,172
5,2021-11-18 05,0.07339506172839506,0.8924320987654322,0.034222222222222216,81
6,2021-11-18 06,0.070196261682243,0.9021869158878505,0.027607476635514015,107
7,2021-11-18 07,0.04432876712328768,0.9203424657534247,0.03534246575342466,73
8,2021-11-18 08,0.09384375,0.86996875,0.0361875,64
9,2021-11-18 09,0.063546875,0.908515625,0.0279453125,128
10,2021-11-18 10,0.09179259259259259,0.8814962962962962,0.026725925925925927,135
11,2021-11-18 11,0.15313475177304964,0.8242056737588652,0.022645390070921985,141
12,2021-11-18 12,0.09563157894736843,0.8725789473684211,0.03178137651821862,247
13,2021-11-18 13,0.08852838427947599,0.8746768558951965,0.03682096069868996,229
14,2021-11-18 14,0.0822688679245283,0.8708514150943396,0.04687735849056604,424
15,2021-11-18 15,0.07688539325842696,0.8762157303370787,0.04690337078651685,445
16,2021-11-18 16,0.06958608058608058,0.8814652014652015,0.048934065934065935,273
17,2021-11-18 17,0.07267182662538699,0.8860309597523219,0.03820123839009288,323
18,2021-11-18 18,0.07725856697819315,0.8792274143302181,0.043520249221183804,321
19,2021-11-18 19,0.06667264573991032,0.8960672645739911,0.03726457399103139,223
20,2021-11-18 20,0.08989430894308943,0.8516422764227642,0.04223170731707317,246
21,2021-11-18 21,0.07578787878787879,0.8819878787878788,0.04226060606060606,165
22,2021-11-18 22,0.08337888198757763,0.8836273291925466,0.032981366459627334,161
23,2021-11-18 23,0.07512820512820513,0.8651196581196581,0.04265811965811966,117
0,2021-11-19 00,0.07762666666666666,0.8954,0.026986666666666666,75
1,2021-11-19 01,0.10216417910447761,0.8709850746268657,0.02683582089552239,67
2,2021-11-19 02,0.11819277108433736,0.8437590361445783,0.03806024096385542,83
3,2021-11-19 03,0.03286567164179104,0.9483731343283581,0.0187910447761194,67
4,2021-11-19 04,0.08339622641509434,0.8786415094339622,0.0379622641509434,53
5,2021-11-19 05,0.10548,0.873,0.02152,50
6,2021-11-19 06,0.06465517241379311,0.9307241379310345,0.0046206896551724145,29
7,2021-11-19 07,0.052314285714285716,0.9341714285714285,0.013542857142857143,35
8,2021-11-19 08,0.08571153846153846,0.9042115384615385,0.010134615384615384,52
9,2021-11-19 09,0.08968571428571429,0.8938857142857143,0.016457142857142858,35
10,2021-11-19 10,0.0766078431372549,0.8831372549019608,0.02064705882352941,51
11,2021-11-19 11,0.08686440677966102,0.8814576271186441,0.03166101694915254,59
12,2021-11-19 12,0.09769230769230769,0.8535384615384615,0.048784615384615385,65
13,2021-11-19 13,0.08936799999999999,0.849216,0.061432,125
14,2021-11-19 14,0.09594067796610169,0.828114406779661,0.07596610169491526,236
15,2021-11-19 15,0.08762359550561798,0.8826966292134831,0.02967977528089888,178
16,2021-11-19 16,0.08253333333333333,0.8796074074074074,0.037844444444444444,135
17,2021-11-19 17,0.08795588235294119,0.8755490196078431,0.03158333333333333,204
18,2021-11-19 18,0.07199216710182768,0.8845613577023498,0.04344908616187989,383
19,2021-11-19 19,0.07134931506849315,0.886458904109589,0.042205479452054794,146
20,2021-11-19 20,0.06518848167539268,0.8925916230366493,0.04222513089005235,382
21,2021-11-19 21,0.07440759493670887,0.8723113924050633,0.053288607594936706,395
22,2021-11-19 22,0.07903913043478261,0.8827695652173914,0.03819565217391305,230
23,2021-11-19 23,0.07940637450199203,0.8505099601593625,0.07012749003984065,251
0,2021-11-22 00,0.053121951219512194,0.9124878048780487,0.03439024390243902,41
1,2021-11-22 01,0.07503921568627452,0.8713725490196078,0.05358823529411765,51
2,2021-11-22 02,0.092,0.8657115384615385,0.04226923076923077,52
3,2021-11-22 03,0.06738709677419355,0.904,0.028548387096774194,31
4,2021-11-22 04,0.046871794871794874,0.922923076923077,0.030205128205128204,39
5,2021-11-22 05,0.06214893617021276,0.9208936170212765,0.016957446808510638,47
6,2021-11-22 06,0.06546666666666666,0.8821666666666667,0.052366666666666666,30
7,2021-11-22 07,0.04684210526315789,0.9477368421052632,0.005421052631578947,19
8,2021-11-22 08,0.06934782608695653,0.8939347826086957,0.03671739130434783,46
9,2021-11-22 09,0.0860625,0.88425,0.02971875,32
10,2021-11-22 10,0.06381818181818182,0.9137272727272727,0.022454545454545453,22
11,2021-11-22 11,0.07702197802197802,0.8933626373626374,0.02953846153846154,91
12,2021-11-22 12,0.10807142857142857,0.8487142857142856,0.04303571428571429,56
13,2021-11-22 13,0.10686330935251799,0.8529856115107913,0.0401294964028777,139
14,2021-11-22 14,0.0722,0.883992,0.043816,250
15,2021-11-22 15,0.09283561643835617,0.8477568493150685,0.05939383561643836,292
16,2021-11-22 16,0.10205223880597016,0.8493246268656717,0.048623134328358214,268
17,2021-11-22 17,0.07827125506072874,0.8851943319838057,0.03654251012145749,247
18,2021-11-22 18,0.09017605633802817,0.860056338028169,0.049767605633802815,142
19,2021-11-22 19,0.06545528455284554,0.8824308943089431,0.05209756097560976,123
20,2021-11-22 20,0.09162589928057555,0.8558992805755395,0.052438848920863305,139
21,2021-11-22 21,0.0633012048192771,0.8948795180722893,0.041807228915662645,83
22,2021-11-22 22,0.09339506172839505,0.8674197530864197,0.039185185185185184,81
23,2021-11-22 23,0.06344578313253012,0.8966867469879518,0.039855421686746995,83
0,2021-11-23 00,0.0675111111111111,0.8795555555555555,0.052955555555555554,45
1,2021-11-23 01,0.11863636363636364,0.8484318181818182,0.03290909090909091,44
2,2021-11-23 02,0.07052702702702703,0.8436756756756757,0.08582432432432432,74
3,2021-11-23 03,0.07506122448979592,0.8808979591836735,0.044061224489795915,49
4,2021-11-23 04,0.10348275862068965,0.8447241379310345,0.05175862068965518,29
5,2021-11-23 05,0.08470967741935484,0.887225806451613,0.028064516129032258,31
6,2021-11-23 06,0.06612,0.9181999999999999,0.01572,25
7,2021-11-23 07,0.07943589743589743,0.9004871794871795,0.020051282051282048,39
8,2021-11-23 08,0.06366666666666666,0.884711111111111,0.051644444444444444,45
9,2021-11-23 09,0.049666666666666665,0.9050370370370371,0.04507407407407408,27
10,2021-11-23 10,0.08047826086956522,0.8596956521739131,0.059869565217391306,23
11,2021-11-23 11,0.0689016393442623,0.9087868852459017,0.022327868852459017,61
12,2021-11-23 12,0.09459375,0.890875,0.01459375,32
13,2021-11-23 13,0.08166197183098592,0.8800563380281691,0.03830985915492958,71
14,2021-11-23 14,0.07754166666666666,0.8651333333333333,0.05730833333333333,120
15,2021-11-23 15,0.06958333333333333,0.8803571428571428,0.050071428571428565,84
16,2021-11-23 16,0.09095238095238095,0.8454404761904761,0.06361904761904762,84
17,2021-11-23 17,0.09027826086956521,0.858208695652174,0.0515304347826087,115
18,2021-11-23 18,0.08256164383561644,0.8565068493150685,0.06091780821917808,73
19,2021-11-23 19,0.0960392156862745,0.839392156862745,0.04501960784313726,51
20,2021-11-23 20,0.07275,0.86553125,0.06175,64
21,2021-11-23 21,0.12073076923076924,0.8202307692307692,0.03984615384615385,52
22,2021-11-23 22,0.0671304347826087,0.8722282608695653,0.060663043478260875,92
23,2021-11-23 23,0.023819148936170213,0.9106382978723404,0.06551063829787233,94
0,2021-11-24 00,0.07808955223880597,0.865686567164179,0.05622388059701492,67
1,2021-11-24 01,0.06192,0.91866,0.019440000000000002,50
2,2021-11-24 02,0.09463333333333333,0.8635,0.04186666666666667,30
3,2021-11-24 03,0.06411538461538462,0.9079615384615385,0.027903846153846154,52
4,2021-11-24 04,0.13405882352941176,0.8272941176470588,0.038588235294117645,17
5,2021-11-24 05,0.025829268292682925,0.9660975609756097,0.008073170731707316,41
6,2021-11-24 06,0.05175,0.9340833333333333,0.014145833333333335,48
7,2021-11-24 07,0.05652,0.92252,0.02092,25
8,2021-11-24 08,0.0235,0.9465999999999999,0.0299,10
9,2021-11-24 09,0.0064285714285714285,0.9850714285714286,0.008499999999999999,14
10,2021-11-24 10,0.07708695652173914,0.9109565217391306,0.011956521739130435,23
11,2021-11-24 11,0.07452631578947368,0.8783947368421052,0.047078947368421054,38
12,2021-11-24 12,0.06623076923076923,0.9077435897435898,0.026,39
13,2021-11-24 13,0.09903947368421052,0.8502105263157894,0.05075,76
14,2021-11-24 14,0.06841975308641975,0.8808148148148148,0.05076543209876543,81
15,2021-11-24 15,0.06252631578947368,0.8994473684210527,0.038039473684210526,76
16,2021-11-24 16,0.08678571428571429,0.8736428571428572,0.039535714285714285,56
17,2021-11-24 17,0.08891304347826087,0.8681739130434784,0.028463768115942027,69
18,2021-11-24 18,0.06428571428571428,0.8974081632653061,0.038306122448979595,49
19,2021-11-24 19,0.05297368421052631,0.8896052631578947,0.05747368421052632,38
20,2021-11-24 20,0.06471428571428572,0.9138979591836734,0.02142857142857143,49
21,2021-11-24 21,0.07440740740740741,0.8688703703703703,0.05670370370370371,54
22,2021-11-24 22,0.06851612903225807,0.9079354838709678,0.023580645161290322,31
23,2021-11-24 23,0.0930566037735849,0.7440377358490565,0.1628867924528302,53
0,2021-11-25 00,0.0788611111111111,0.8346111111111111,0.08652777777777779,36
1,2021-11-25 01,0.12,0.8454375,0.0345,16
2,2021-11-25 02,0.08107142857142857,0.8740714285714286,0.04485714285714286,14
3,2021-11-25 03,0.09257142857142857,0.8857619047619048,0.021714285714285714,21
4,2021-11-25 04,0.06865217391304347,0.9157826086956521,0.015565217391304348,23
5,2021-11-25 05,0.0616,0.9148,0.023549999999999998,20
6,2021-11-25 06,0.03866666666666666,0.9328333333333334,0.0285,18
7,2021-11-25 07,0.017,0.9351333333333333,0.04786666666666666,15
8,2021-11-25 08,0.051083333333333335,0.9489166666666667,0.0,12
9,2021-11-25 09,0.02711111111111111,0.9540000000000001,0.01888888888888889,9
10,2021-11-25 10,0.06192307692307693,0.9041538461538461,0.033923076923076924,13
11,2021-11-25 11,0.003933333333333333,0.9760666666666666,0.02,15
12,2021-11-25 12,0.09173684210526316,0.8791052631578947,0.029263157894736845,19
13,2021-11-25 13,0.13263636363636364,0.8415454545454545,0.025909090909090913,11
14,2021-11-25 14,0.09278125,0.855125,0.05209375,32
15,2021-11-25 15,0.03178947368421053,0.9378947368421052,0.030315789473684213,19
16,2021-11-25 16,0.08753846153846154,0.8766923076923077,0.03584615384615385,13
17,2021-11-25 17,0.09699999999999999,0.8815000000000001,0.0215,22
18,2021-11-25 18,0.06603448275862069,0.9221724137931034,0.011793103448275864,29
19,2021-11-25 19,0.10612,0.8446000000000001,0.0496,25
20,2021-11-25 20,0.13583333333333333,0.8617500000000001,0.002416666666666667,24
21,2021-11-25 21,0.0519,0.9394500000000001,0.0087,20
22,2021-11-25 22,0.07766666666666666,0.832047619047619,0.09028571428571427,21
23,2021-11-25 23,0.08909523809523809,0.8958571428571428,0.015,21
0,2021-11-26 00,0.0866923076923077,0.8743076923076922,0.03900000000000001,13
1,2021-11-26 01,0.1359,0.8522000000000001,0.0119,20
2,2021-11-26 02,0.08461904761904762,0.8542857142857143,0.06109523809523809,21
3,2021-11-26 03,0.10385,0.87045,0.0257,20
4,2021-11-26 04,0.13361538461538464,0.8128461538461539,0.053538461538461535,13
5,2021-11-26 05,0.0416875,0.9434375,0.0149375,16
6,2021-11-26 06,0.08658333333333333,0.8559166666666668,0.05741666666666667,12
7,2021-11-26 07,0.09275,0.8712,0.036,20
8,2021-11-26 08,0.054125,0.938625,0.00725,8
9,2021-11-26 09,0.0858421052631579,0.8884736842105263,0.02568421052631579,19
10,2021-11-26 10,0.07266666666666667,0.9021666666666667,0.025166666666666667,12
11,2021-11-26 11,0.08961538461538462,0.8750769230769231,0.03530769230769231,13
12,2021-11-26 12,0.07873684210526316,0.8751578947368421,0.04610526315789474,19
13,2021-11-26 13,0.0575,0.9166428571428572,0.025857142857142856,14
14,2021-11-26 14,0.06724444444444444,0.9029333333333333,0.029822222222222226,45
15,2021-11-26 15,0.09375862068965517,0.8887931034482758,0.017448275862068964,29
16,2021-11-26 16,0.09214634146341463,0.8725853658536586,0.035243902439024394,41
17,2021-11-26 17,0.07174074074074074,0.8941481481481481,0.03411111111111111,27
18,2021-11-26 18,0.0758974358974359,0.868974358974359,0.05515384615384615,39
19,2021-11-26 19,0.10156000000000001,0.86224,0.0362,25
20,2021-11-26 20,0.062090909090909085,0.9114545454545454,0.026424242424242423,33
21,2021-11-26 21,0.04278947368421052,0.9543684210526315,0.0028421052631578945,19
22,2021-11-26 22,0.06692857142857143,0.9330714285714287,0.0,14
23,2021-11-26 23,0.11466666666666667,0.8728888888888888,0.012444444444444445,9
0,2021-11-29 00,0.12484615384615384,0.8645384615384616,0.010692307692307694,13
1,2021-11-29 01,0.07776923076923076,0.918,0.004230769230769231,13
2,2021-11-29 02,0.04521052631578947,0.9201578947368422,0.034578947368421056,19
3,2021-11-29 03,0.042,0.9264615384615384,0.031538461538461536,13
4,2021-11-29 04,0.09033333333333333,0.9,0.009666666666666667,6
5,2021-11-29 05,0.026833333333333334,0.89175,0.08141666666666668,12
6,2021-11-29 06,0.08325,0.894,0.02275,4
7,2021-11-29 07,0.0652857142857143,0.9098571428571428,0.02485714285714286,7
8,2021-11-29 08,0.009785714285714286,0.9782857142857143,0.011928571428571429,14
9,2021-11-29 09,0.04576923076923077,0.9264615384615384,0.02776923076923077,13
10,2021-11-29 10,0.04785714285714286,0.9464285714285714,0.005714285714285714,14
11,2021-11-29 11,0.08466666666666667,0.9000555555555556,0.01522222222222222,18
12,2021-11-29 12,0.10420588235294118,0.8766176470588235,0.019147058823529413,34
13,2021-11-29 13,0.0985483870967742,0.8886451612903226,0.012838709677419355,31
14,2021-11-29 14,0.09749999999999999,0.86925,0.03327083333333333,48
15,2021-11-29 15,0.09864705882352941,0.8747843137254901,0.026568627450980393,51
16,2021-11-29 16,0.09001587301587302,0.899968253968254,0.010015873015873016,63
17,2021-11-29 17,0.08977215189873418,0.8539113924050633,0.05629113924050633,79
18,2021-11-29 18,0.07348051948051948,0.8977792207792208,0.02872727272727273,77
19,2021-11-29 19,0.05744262295081967,0.9090655737704918,0.03354098360655738,61
20,2021-11-29 20,0.0676590909090909,0.8850909090909092,0.04727272727272727,44
21,2021-11-29 21,0.07576363636363637,0.9091636363636363,0.015072727272727272,55
22,2021-11-29 22,0.05274074074074074,0.9322592592592592,0.015037037037037038,27
23,2021-11-29 23,0.07061538461538461,0.9101538461538462,0.019153846153846153,13
0,2021-11-30 00,0.060000000000000005,0.8751333333333334,0.06486666666666667,15
1,2021-11-30 01,0.12116666666666667,0.8586111111111111,0.02022222222222222,18
2,2021-11-30 02,0.0681,0.9080999999999999,0.023799999999999998,20
3,2021-11-30 03,0.08920833333333333,0.8646666666666666,0.04616666666666667,24
4,2021-11-30 04,0.053000000000000005,0.9339999999999999,0.013,19
5,2021-11-30 05,0.1178,0.8580666666666666,0.024133333333333333,15
6,2021-11-30 06,0.08557142857142856,0.8829285714285715,0.03142857142857143,14
7,2021-11-30 07,0.09013333333333333,0.8473333333333334,0.0624,15
8,2021-11-30 08,0.09315,0.8570499999999999,0.04975,20
9,2021-11-30 09,0.04,0.9467142857142858,0.013142857142857142,7
10,2021-11-30 10,0.07828571428571429,0.9024285714285715,0.019285714285714288,7
11,2021-11-30 11,0.028214285714285716,0.9672142857142857,0.004571428571428572,14
12,2021-11-30 12,0.06579310344827585,0.8868275862068965,0.04744827586206896,29
13,2021-11-30 13,0.041420000000000005,0.84966,0.10891999999999999,50
14,2021-11-30 14,0.03556603773584906,0.8874150943396226,0.0770188679245283,53
15,2021-11-30 15,0.07778,0.84164,0.0806,50
16,2021-11-30 16,0.09279069767441861,0.8318139534883721,0.05213953488372093,43
17,2021-11-30 17,0.08066666666666666,0.8650208333333333,0.05431249999999999,48
18,2021-11-30 18,0.09239473684210527,0.8641315789473685,0.043526315789473684,38
19,2021-11-30 19,0.06814285714285714,0.8910892857142857,0.04078571428571428,56
20,2021-11-30 20,0.10351428571428571,0.8482857142857143,0.048214285714285716,70
21,2021-11-30 21,0.055390243902439025,0.8878536585365854,0.05673170731707317,41
22,2021-11-30 22,0.11776666666666666,0.8477333333333334,0.034499999999999996,30
23,2021-11-30 23,0.03125,0.9289166666666667,0.03983333333333333,12
0,2021-12-01 00,0.01935,0.9400499999999999,0.0406,20
1,2021-12-01 01,0.07544186046511628,0.8790697674418604,0.045488372093023255,43
2,2021-12-01 02,0.0997857142857143,0.8456714285714286,0.05455714285714286,70
3,2021-12-01 03,0.0724390243902439,0.8731463414634146,0.05446341463414634,41
4,2021-12-01 04,0.07782608695652174,0.8738260869565216,0.048347826086956515,23
