,created_at,positive,neutral,negative,count
7,2021-10-04 07,0.1183888888888889,0.8420555555555556,0.03955555555555556,36
8,2021-10-04 08,0.0799433962264151,0.8913584905660377,0.02871698113207547,53
9,2021-10-04 09,0.10125999999999999,0.88536,0.013380000000000001,50
10,2021-10-04 10,0.07251851851851852,0.8862592592592592,0.04120370370370371,54
11,2021-10-04 11,0.07459322033898305,0.9004915254237288,0.024915254237288135,59
12,2021-10-04 12,0.07765168539325842,0.8883707865168539,0.03398876404494382,89
13,2021-10-04 13,0.07621153846153847,0.8946538461538461,0.029134615384615384,52
14,2021-10-04 14,0.07391764705882352,0.8693294117647059,0.05675294117647059,85
15,2021-10-04 15,0.12498305084745762,0.826271186440678,0.048762711864406776,59
16,2021-10-04 16,0.05636,0.89764,0.046020000000000005,50
17,2021-10-04 17,0.13146031746031747,0.8429682539682539,0.02557142857142857,63
18,2021-10-04 18,0.10649122807017544,0.8592456140350877,0.03424561403508772,57
19,2021-10-04 19,0.09305084745762712,0.8656271186440678,0.04128813559322034,59
20,2021-10-04 20,0.0786,0.8519555555555556,0.04722222222222222,45
21,2021-10-04 21,0.04889473684210526,0.9195964912280702,0.03150877192982456,57
22,2021-10-04 22,0.0615,0.8874666666666666,0.05103333333333333,30
23,2021-10-04 23,0.08552380952380953,0.8726190476190476,0.04185714285714286,21
0,2021-10-05 00,0.06858333333333333,0.8835000000000001,0.04791666666666666,24
1,2021-10-05 01,0.0745,0.8984444444444445,0.027083333333333334,36
2,2021-10-05 02,0.09090000000000001,0.8685,0.040600000000000004,40
3,2021-10-05 03,0.04803030303030303,0.8936818181818181,0.058333333333333334,66
4,2021-10-05 04,0.08072340425531915,0.8766595744680852,0.042617021276595744,47
5,2021-10-05 05,0.06482352941176471,0.8957647058823529,0.039411764705882354,34
6,2021-10-05 06,0.04025,0.9291363636363635,0.030590909090909092,44
7,2021-10-05 07,0.054585365853658536,0.9122439024390244,0.03317073170731707,41
8,2021-10-05 08,0.07373529411764707,0.88,0.04626470588235294,34
9,2021-10-05 09,0.10247619047619048,0.874,0.023523809523809523,21
10,2021-10-05 10,0.11875,0.8658250000000001,0.015425,40
11,2021-10-05 11,0.09356140350877193,0.8897368421052633,0.016666666666666666,57
12,2021-10-05 12,0.10740449438202249,0.8805280898876405,0.012067415730337079,89
13,2021-10-05 13,0.05908108108108108,0.9121621621621622,0.02878378378378378,74
14,2021-10-05 14,0.05851470588235294,0.8698970588235294,0.07161764705882354,68
15,2021-10-05 15,0.06480281690140845,0.9088028169014085,0.026422535211267608,71
16,2021-10-05 16,0.07514,0.84896,0.05592,50
17,2021-10-05 17,0.1283658536585366,0.8285365853658536,0.04309756097560975,41
18,2021-10-05 18,0.06976666666666667,0.8704666666666667,0.059866666666666665,30
19,2021-10-05 19,0.07527272727272727,0.8711515151515152,0.053575757575757575,33
20,2021-10-05 20,0.066875,0.8760625,0.0570625,32
21,2021-10-05 21,0.06834615384615385,0.8784230769230769,0.053230769230769234,26
22,2021-10-05 22,0.06385185185185185,0.9215185185185185,0.01462962962962963,27
23,2021-10-05 23,0.06812,0.9130800000000001,0.0188,25
0,2021-10-06 00,0.057839999999999996,0.88692,0.05524,25
1,2021-10-06 01,0.12030434782608695,0.8552173913043479,0.024456521739130436,46
2,2021-10-06 02,0.03092982456140351,0.9425964912280702,0.026473684210526312,57
3,2021-10-06 03,0.01736708860759494,0.9729367088607594,0.00969620253164557,79
4,2021-10-06 04,0.03857894736842105,0.9345789473684211,0.009298245614035089,57
5,2021-10-06 05,0.05658620689655172,0.9363275862068966,0.0071034482758620685,58
6,2021-10-06 06,0.03366666666666667,0.944125,0.022208333333333333,24
7,2021-10-06 07,0.0580566037735849,0.9176603773584906,0.024264150943396227,53
8,2021-10-06 08,0.06393103448275862,0.9168620689655171,0.01920689655172414,58
9,2021-10-06 09,0.077475,0.907925,0.014600000000000002,40
10,2021-10-06 10,0.03302173913043478,0.9531521739130434,0.01382608695652174,46
11,2021-10-06 11,0.029740384615384616,0.9527115384615384,0.017548076923076923,104
12,2021-10-06 12,0.04342222222222222,0.9205222222222221,0.036066666666666664,90
13,2021-10-06 13,0.08255357142857143,0.887875,0.02955357142857143,56
14,2021-10-06 14,0.10479245283018869,0.8670377358490566,0.028188679245283017,53
15,2021-10-06 15,0.07660869565217392,0.8909782608695652,0.03239130434782609,46
16,2021-10-06 16,0.08643243243243243,0.8621081081081081,0.05148648648648649,37
17,2021-10-06 17,0.09146153846153846,0.8502564102564102,0.05830769230769231,39
18,2021-10-06 18,0.09631034482758621,0.8454827586206897,0.05824137931034483,29
19,2021-10-06 19,0.04896875,0.89096875,0.0600625,32
20,2021-10-06 20,0.04594736842105263,0.9217631578947368,0.03228947368421053,38
21,2021-10-06 21,0.07992307692307692,0.8700769230769231,0.05003846153846154,26
22,2021-10-06 22,0.07333333333333333,0.9046111111111111,0.022111111111111113,18
23,2021-10-06 23,0.10919999999999999,0.83665,0.05425,20
0,2021-10-07 00,0.07066666666666667,0.8926666666666666,0.036750000000000005,12
1,2021-10-07 01,0.12062162162162163,0.8315135135135135,0.04791891891891892,37
2,2021-10-07 02,0.07457692307692308,0.884576923076923,0.04088461538461538,26
3,2021-10-07 03,0.09664788732394367,0.8811408450704226,0.02228169014084507,71
4,2021-10-07 04,0.1282439024390244,0.8559268292682926,0.015829268292682927,41
5,2021-10-07 05,0.17987951807228916,0.8125301204819276,0.007590361445783133,83
6,2021-10-07 06,0.16677227722772278,0.8234059405940595,0.009831683168316832,101
7,2021-10-07 07,0.12128,0.8458800000000001,0.01950666666666667,75
8,2021-10-07 08,0.06568627450980392,0.9039019607843136,0.030411764705882357,51
9,2021-10-07 09,0.1673035714285714,0.8281607142857144,0.004535714285714286,56
10,2021-10-07 10,0.09737288135593221,0.8698813559322034,0.032728813559322036,59
11,2021-10-07 11,0.09383464566929134,0.8820314960629921,0.0241496062992126,127
12,2021-10-07 12,0.14467283950617285,0.8218271604938271,0.027320987654320988,162
13,2021-10-07 13,0.1743076923076923,0.8019230769230768,0.012747252747252746,91
14,2021-10-07 14,0.12053271028037384,0.8464205607476635,0.023691588785046732,107
15,2021-10-07 15,0.10182894736842105,0.8638684210526315,0.03431578947368421,76
16,2021-10-07 16,0.14603389830508473,0.8342881355932203,0.019677966101694915,59
17,2021-10-07 17,0.1416086956521739,0.8087608695652174,0.02791304347826087,46
18,2021-10-07 18,0.08545454545454545,0.8870227272727274,0.02747727272727273,44
19,2021-10-07 19,0.08976190476190476,0.8484285714285714,0.06183333333333333,42
20,2021-10-07 20,0.08332258064516129,0.8838709677419354,0.0327741935483871,31
21,2021-10-07 21,0.1300909090909091,0.8507727272727272,0.019136363636363635,22
22,2021-10-07 22,0.05505882352941177,0.820235294117647,0.06588235294117646,17
23,2021-10-07 23,0.04976,0.8794,0.07084,25
0,2021-10-08 00,0.074125,0.910125,0.01575,32
1,2021-10-08 01,0.08351666666666667,0.8966,0.01991666666666667,60
2,2021-10-08 02,0.17349586776859502,0.8131652892561984,0.01333884297520661,121
3,2021-10-08 03,0.14710126582278482,0.828645569620253,0.011582278481012658,79
4,2021-10-08 04,0.11233009708737865,0.8675436893203884,0.010427184466019418,103
5,2021-10-08 05,0.14205882352941177,0.8490735294117647,0.008867647058823529,68
6,2021-10-08 06,0.11935365853658537,0.8679390243902438,0.012695121951219511,82
7,2021-10-08 07,0.12083838383838383,0.8745050505050505,0.004636363636363636,99
8,2021-10-08 08,0.08195714285714285,0.9107714285714286,0.007257142857142857,70
9,2021-10-08 09,0.11989655172413792,0.8773333333333334,0.0027701149425287354,87
10,2021-10-08 10,0.12633684210526316,0.8639789473684211,0.00968421052631579,95
11,2021-10-08 11,0.11785074626865671,0.8726417910447761,0.009500000000000001,134
12,2021-10-08 12,0.10975396825396826,0.8744126984126984,0.01584126984126984,126
13,2021-10-08 13,0.12034065934065935,0.872076923076923,0.007576923076923077,182
14,2021-10-08 14,0.09767213114754099,0.8807704918032786,0.021524590163934425,122
15,2021-10-08 15,0.10175000000000001,0.8880568181818181,0.010193181818181818,88
16,2021-10-08 16,0.09481553398058253,0.8762038834951456,0.029,103
17,2021-10-08 17,0.10816666666666667,0.8527916666666666,0.03904166666666667,48
18,2021-10-08 18,0.0489811320754717,0.9285471698113208,0.022452830188679246,53
19,2021-10-08 19,0.08175757575757575,0.877090909090909,0.041151515151515154,33
20,2021-10-08 20,0.036076923076923076,0.9087692307692308,0.05512820512820513,39
21,2021-10-08 21,0.05772727272727273,0.9266666666666667,0.015636363636363636,33
22,2021-10-08 22,0.02874074074074074,0.9498518518518518,0.02140740740740741,27
23,2021-10-08 23,0.10706896551724138,0.868551724137931,0.024379310344827584,29
0,2021-10-11 00,0.06658620689655173,0.864448275862069,0.06896551724137931,29
1,2021-10-11 01,0.12413793103448276,0.8510344827586207,0.02482758620689655,29
2,2021-10-11 02,0.2263968253968254,0.7643650793650794,0.009222222222222222,63
3,2021-10-11 03,0.18114545454545455,0.8014,0.017472727272727275,55
4,2021-10-11 04,0.15096774193548387,0.839983870967742,0.009048387096774194,62
5,2021-10-11 05,0.18208536585365853,0.7853536585365853,0.008170731707317072,82
6,2021-10-11 06,0.22838775510204082,0.7459183673469387,0.025673469387755103,49
7,2021-10-11 07,0.16287037037037036,0.8240740740740741,0.013055555555555556,108
8,2021-10-11 08,0.08657668711656442,0.906079754601227,0.007349693251533742,163
9,2021-10-11 09,0.12313385826771653,0.8704566929133858,0.006417322834645669,127
10,2021-10-11 10,0.12009174311926606,0.8754036697247706,0.004513761467889908,109
11,2021-10-11 11,0.07447552447552448,0.9169860139860139,0.008545454545454545,143
12,2021-10-11 12,0.17166942148760328,0.8175619834710743,0.010768595041322314,121
13,2021-10-11 13,0.15240650406504064,0.8306016260162602,0.016975609756097562,123
14,2021-10-11 14,0.13649305555555558,0.815625,0.033993055555555554,144
15,2021-10-11 15,0.15765217391304348,0.8195652173913044,0.022793478260869564,92
16,2021-10-11 16,0.08838461538461538,0.863951923076923,0.04763461538461538,104
17,2021-10-11 17,0.07742424242424242,0.8981666666666667,0.024393939393939395,66
18,2021-10-11 18,0.0895,0.8666304347826087,0.043891304347826086,46
19,2021-10-11 19,0.11254545454545455,0.8583636363636363,0.029054545454545454,55
20,2021-10-11 20,0.16917021276595745,0.8122340425531914,0.018617021276595744,47
21,2021-10-11 21,0.09351162790697674,0.8758139534883722,0.03072093023255814,43
22,2021-10-11 22,0.10168421052631578,0.791,0.0546842105263158,38
23,2021-10-11 23,0.10246938775510205,0.8831632653061224,0.014346938775510205,49
0,2021-10-12 00,0.07251282051282051,0.8934615384615384,0.034025641025641026,39
1,2021-10-12 01,0.16176470588235295,0.810392156862745,0.027862745098039217,51
2,2021-10-12 02,0.16193548387096773,0.8191774193548388,0.018903225806451613,62
3,2021-10-12 03,0.16714563106796118,0.8223883495145632,0.01046601941747573,103
4,2021-10-12 04,0.13004,0.85997,0.00998,100
5,2021-10-12 05,0.13584415584415585,0.8456883116883116,0.018467532467532466,77
6,2021-10-12 06,0.13883673469387756,0.8422755102040816,0.018908163265306123,98
7,2021-10-12 07,0.18162376237623765,0.7981188118811882,0.020237623762376238,101
8,2021-10-12 08,0.1489864864864865,0.8363783783783785,0.014594594594594595,74
9,2021-10-12 09,0.10351111111111112,0.8806777777777778,0.015811111111111113,90
10,2021-10-12 10,0.10219565217391305,0.8785652173913043,0.01917391304347826,46
11,2021-10-12 11,0.18781896551724137,0.790896551724138,0.021284482758620688,116
12,2021-10-12 12,0.15155371900826448,0.8330826446280991,0.015363636363636364,121
13,2021-10-12 13,0.11875409836065573,0.8583852459016393,0.02286065573770492,122
14,2021-10-12 14,0.11276190476190476,0.8604880952380953,0.026761904761904758,84
15,2021-10-12 15,0.13476923076923075,0.854276923076923,0.010961538461538462,130
16,2021-10-12 16,0.1216,0.8572,0.021212500000000002,80
17,2021-10-12 17,0.12004444444444445,0.8421555555555555,0.0378,45
18,2021-10-12 18,0.11590625,0.8533125,0.03078125,32
19,2021-10-12 19,0.09172727272727271,0.8454999999999999,0.06263636363636364,22
20,2021-10-12 20,0.066125,0.8648333333333333,0.06904166666666667,24
21,2021-10-12 21,0.042105263157894736,0.9357368421052632,0.022157894736842106,19
22,2021-10-12 22,0.10326923076923077,0.8726923076923078,0.024076923076923076,26
23,2021-10-12 23,0.10640625000000001,0.83584375,0.05771875,32
0,2021-10-13 00,0.12009803921568628,0.8456666666666667,0.034215686274509806,51
1,2021-10-13 01,0.13638,0.8172799999999999,0.046340000000000006,50
2,2021-10-13 02,0.12918181818181818,0.8284772727272728,0.042545454545454546,44
3,2021-10-13 03,0.17179761904761903,0.8070595238095237,0.02132142857142857,84
4,2021-10-13 04,0.07850847457627118,0.9050508474576272,0.016508474576271186,59
5,2021-10-13 05,0.15885714285714284,0.8310000000000001,0.010142857142857143,63
6,2021-10-13 06,0.17065555555555556,0.8210555555555555,0.008288888888888889,90
7,2021-10-13 07,0.17614285714285716,0.8058928571428572,0.017964285714285714,56
8,2021-10-13 08,0.18454545454545454,0.8028,0.01269090909090909,55
9,2021-10-13 09,0.15714516129032258,0.832,0.010838709677419353,62
10,2021-10-13 10,0.16379245283018867,0.829245283018868,0.006962264150943396,53
11,2021-10-13 11,0.11730769230769231,0.8711384615384615,0.01156923076923077,65
12,2021-10-13 12,0.15914150943396227,0.8292830188679245,0.011622641509433962,106
13,2021-10-13 13,0.16589887640449438,0.8086629213483146,0.025483146067415727,89
14,2021-10-13 14,0.15757317073170732,0.8212317073170731,0.021195121951219514,82
15,2021-10-13 15,0.18189430894308944,0.79130081300813,0.026804878048780487,123
16,2021-10-13 16,0.17908080808080806,0.7538888888888889,0.06702020202020202,99
17,2021-10-13 17,0.11751851851851852,0.8023148148148148,0.06164814814814815,54
18,2021-10-13 18,0.06382051282051282,0.8733846153846153,0.06276923076923077,39
19,2021-10-13 19,0.08411627906976744,0.8621162790697674,0.053767441860465115,43
20,2021-10-13 20,0.1448125,0.8262875,0.0164,80
21,2021-10-13 21,0.06853846153846153,0.8833076923076923,0.04813461538461539,52
22,2021-10-13 22,0.059576923076923076,0.8944615384615384,0.045961538461538456,26
23,2021-10-13 23,0.10838709677419354,0.8692096774193548,0.022403225806451613,62
0,2021-10-14 00,0.10883076923076923,0.8586461538461538,0.032584615384615385,65
1,2021-10-14 01,0.10306122448979592,0.8507346938775511,0.04636734693877551,49
2,2021-10-14 02,0.1322394366197183,0.839887323943662,0.027901408450704223,71
3,2021-10-14 03,0.1584328358208955,0.829089552238806,0.012477611940298507,67
4,2021-10-14 04,0.17374074074074072,0.7998333333333334,0.026444444444444444,54
5,2021-10-14 05,0.19111627906976744,0.7999186046511627,0.008953488372093024,86
6,2021-10-14 06,0.187175,0.7963125,0.016525,80
7,2021-10-14 07,0.11237931034482758,0.8724712643678161,0.015137931034482757,87
8,2021-10-14 08,0.14777205882352942,0.8450735294117647,0.007154411764705883,136
9,2021-10-14 09,0.10990322580645161,0.8794677419354839,0.010612903225806452,62
10,2021-10-14 10,0.15701333333333334,0.8297066666666667,0.01332,75
11,2021-10-14 11,0.18545098039215688,0.8018235294117647,0.012735294117647058,102
12,2021-10-14 12,0.16796363636363634,0.8136727272727273,0.018354545454545457,110
13,2021-10-14 13,0.1581981981981982,0.8162612612612613,0.02564864864864865,111
14,2021-10-14 14,0.1976,0.789247619047619,0.013171428571428572,105
15,2021-10-14 15,0.12701020408163263,0.8522551020408163,0.020775510204081634,98
16,2021-10-14 16,0.17279761904761906,0.8003095238095238,0.027000000000000003,84
17,2021-10-14 17,0.14102272727272727,0.8114318181818182,0.04752272727272728,44
18,2021-10-14 18,0.053233333333333334,0.9210666666666667,0.025733333333333334,30
19,2021-10-14 19,0.11444444444444445,0.843,0.042555555555555555,18
20,2021-10-14 20,0.08076666666666667,0.8940333333333333,0.02523333333333333,30
21,2021-10-14 21,0.09197297297297298,0.8902972972972973,0.017756756756756756,37
22,2021-10-14 22,0.12165217391304348,0.8563913043478261,0.021956521739130434,23
23,2021-10-14 23,0.07107407407407408,0.8818148148148148,0.04711111111111111,27
0,2021-10-15 00,0.06975,0.8825000000000001,0.047714285714285716,28
1,2021-10-15 01,0.10857446808510637,0.8515106382978723,0.039914893617021274,47
2,2021-10-15 02,0.1509777777777778,0.8323777777777778,0.01671111111111111,45
3,2021-10-15 03,0.1948709677419355,0.7863333333333334,0.0189247311827957,93
4,2021-10-15 04,0.1987912087912088,0.7924945054945055,0.008736263736263735,91
5,2021-10-15 05,0.16984999999999997,0.8139500000000001,0.016216666666666667,60
6,2021-10-15 06,0.2164909090909091,0.7519272727272728,0.013472727272727273,55
7,2021-10-15 07,0.20251999999999998,0.7798,0.01771,100
8,2021-10-15 08,0.14958666666666665,0.82576,0.024733333333333333,75
9,2021-10-15 09,0.1714871794871795,0.8180000000000001,0.01053846153846154,39
10,2021-10-15 10,0.1563855421686747,0.8356626506024096,0.007987951807228916,83
11,2021-10-15 11,0.15646774193548388,0.8208387096774195,0.022677419354838708,62
12,2021-10-15 12,0.15138983050847457,0.8219830508474576,0.026694915254237287,59
13,2021-10-15 13,0.168140625,0.781484375,0.034875,64
14,2021-10-15 14,0.09867045454545455,0.8796818181818182,0.021670454545454545,88
15,2021-10-15 15,0.1918846153846154,0.7825128205128206,0.025653846153846152,78
16,2021-10-15 16,0.18620967741935485,0.7979274193548387,0.007798387096774193,124
17,2021-10-15 17,0.10258536585365854,0.8562804878048781,0.028963414634146343,82
18,2021-10-15 18,0.050225806451612905,0.9223870967741936,0.02738709677419355,62
19,2021-10-15 19,0.037089285714285714,0.9315178571428572,0.031392857142857146,56
20,2021-10-15 20,0.06188888888888889,0.9119555555555555,0.026155555555555557,45
21,2021-10-15 21,0.04819230769230769,0.9045769230769231,0.04723076923076923,26
22,2021-10-15 22,0.12016666666666666,0.8687916666666666,0.011041666666666667,24
23,2021-10-15 23,0.06405,0.9149499999999999,0.021025,40
0,2021-10-18 00,0.06391304347826086,0.8748260869565216,0.06126086956521739,23
1,2021-10-18 01,0.07968,0.87184,0.048600000000000004,50
2,2021-10-18 02,0.19120987654320987,0.7942345679012346,0.014555555555555556,81
3,2021-10-18 03,0.16992307692307693,0.8129384615384616,0.01712307692307692,65
4,2021-10-18 04,0.14948837209302326,0.8361162790697675,0.014348837209302325,43
5,2021-10-18 05,0.14216666666666666,0.8041666666666667,0.032979166666666664,48
6,2021-10-18 06,0.16135,0.8202999999999999,0.018325,40
7,2021-10-18 07,0.14446938775510204,0.819204081632653,0.03630612244897959,49
8,2021-10-18 08,0.14753225806451614,0.8441612903225807,0.008306451612903226,62
9,2021-10-18 09,0.18053061224489797,0.8031632653061224,0.01636734693877551,49
10,2021-10-18 10,0.1260983606557377,0.8350163934426229,0.022540983606557378,61
11,2021-10-18 11,0.10364814814814816,0.8591481481481481,0.018703703703703705,54
12,2021-10-18 12,0.1438095238095238,0.8026031746031747,0.02184126984126984,63
13,2021-10-18 13,0.11761386138613861,0.8571188118811881,0.02525742574257426,101
14,2021-10-18 14,0.14739285714285716,0.833654761904762,0.018952380952380953,84
15,2021-10-18 15,0.11508695652173913,0.8658115942028985,0.019115942028985505,69
16,2021-10-18 16,0.08224999999999999,0.8836944444444444,0.034,36
17,2021-10-18 17,0.11144444444444446,0.82175,0.03902777777777778,36
18,2021-10-18 18,0.10195238095238095,0.8708095238095238,0.027214285714285715,42
19,2021-10-18 19,0.06380769230769232,0.8589230769230769,0.0771923076923077,26
20,2021-10-18 20,0.07471052631578948,0.8706842105263157,0.028236842105263157,38
21,2021-10-18 21,0.12262745098039214,0.8513529411764705,0.026019607843137255,51
22,2021-10-18 22,0.07900000000000001,0.8613846153846154,0.05961538461538462,26
23,2021-10-18 23,0.10476923076923078,0.8675384615384616,0.02773076923076923,26
0,2021-10-19 00,0.04103529411764706,0.9360705882352941,0.022894117647058822,85
1,2021-10-19 01,0.08825490196078432,0.9077647058823529,0.00396078431372549,51
2,2021-10-19 02,0.11747272727272728,0.8583818181818181,0.024163636363636363,55
3,2021-10-19 03,0.11615789473684211,0.8675087719298246,0.016350877192982456,57
4,2021-10-19 04,0.10828888888888889,0.8741777777777778,0.017533333333333335,45
5,2021-10-19 05,0.19131372549019607,0.8042941176470588,0.004392156862745098,51
6,2021-10-19 06,0.11013636363636364,0.8701818181818181,0.019659090909090907,44
7,2021-10-19 07,0.06332,0.88964,0.046959999999999995,25
8,2021-10-19 08,0.12178846153846154,0.8578846153846154,0.020307692307692308,52
9,2021-10-19 09,0.10313157894736842,0.8721578947368421,0.024684210526315788,38
10,2021-10-19 10,0.09214285714285715,0.8695428571428572,0.03842857142857143,35
11,2021-10-19 11,0.11057608695652174,0.8366304347826087,0.009347826086956522,92
12,2021-10-19 12,0.16686170212765958,0.8027553191489362,0.030382978723404255,94
13,2021-10-19 13,0.14397435897435895,0.8424871794871794,0.01352991452991453,117
14,2021-10-19 14,0.11419277108433734,0.8123373493975904,0.02527710843373494,83
15,2021-10-19 15,0.14944444444444446,0.814962962962963,0.03559259259259259,54
16,2021-10-19 16,0.12492307692307691,0.8316410256410256,0.04343589743589744,39
17,2021-10-19 17,0.11692156862745098,0.8198823529411765,0.06317647058823529,51
18,2021-10-19 18,0.0842857142857143,0.8702285714285714,0.04542857142857143,35
19,2021-10-19 19,0.08950000000000001,0.8571904761904763,0.053285714285714283,42
20,2021-10-19 20,0.054181818181818185,0.8762727272727273,0.06954545454545455,33
21,2021-10-19 21,0.07063636363636364,0.9060454545454545,0.023318181818181818,22
22,2021-10-19 22,0.07814285714285714,0.8768857142857143,0.04491428571428572,35
23,2021-10-19 23,0.06709090909090909,0.9014090909090909,0.03145454545454546,22
0,2021-10-20 00,0.04095238095238095,0.936142857142857,0.022904761904761903,21
1,2021-10-20 01,0.0758611111111111,0.8818888888888889,0.042249999999999996,36
2,2021-10-20 02,0.17725454545454547,0.8160363636363636,0.006690909090909091,55
3,2021-10-20 03,0.14379999999999998,0.8448,0.011399999999999999,40
4,2021-10-20 04,0.12073469387755102,0.8676530612244898,0.011612244897959185,49
5,2021-10-20 05,0.16290909090909092,0.8109272727272727,0.026218181818181818,55
6,2021-10-20 06,0.05284210526315789,0.9231052631578948,0.024,19
7,2021-10-20 07,0.14259999999999998,0.8217428571428571,0.03582857142857143,35
8,2021-10-20 08,0.18662745098039216,0.7985490196078431,0.014843137254901962,51
9,2021-10-20 09,0.18126923076923077,0.8074807692307692,0.01121153846153846,52
10,2021-10-20 10,0.16175308641975308,0.8043950617283951,0.021506172839506173,81
11,2021-10-20 11,0.13882432432432432,0.8482972972972973,0.012864864864864864,74
12,2021-10-20 12,0.13433333333333333,0.8217575757575758,0.0236969696969697,99
13,2021-10-20 13,0.1069672131147541,0.8299016393442623,0.04685245901639344,61
14,2021-10-20 14,0.11798,0.8645999999999999,0.01744,100
15,2021-10-20 15,0.08933333333333335,0.8474782608695652,0.06317391304347826,69
16,2021-10-20 16,0.09417948717948718,0.8794358974358975,0.02638461538461538,39
17,2021-10-20 17,0.15238095238095237,0.8196984126984127,0.027936507936507936,63
18,2021-10-20 18,0.10169767441860465,0.8668372093023256,0.03141860465116279,43
19,2021-10-20 19,0.11307142857142856,0.8342619047619048,0.052666666666666674,42
20,2021-10-20 20,0.10716216216216216,0.8662702702702703,0.026567567567567566,37
21,2021-10-20 21,0.09505,0.842875,0.061975,40
22,2021-10-20 22,0.04458139534883721,0.917906976744186,0.03755813953488372,43
23,2021-10-20 23,0.06497368421052631,0.9098421052631579,0.025184210526315788,38
0,2021-10-21 00,0.13077777777777777,0.8368518518518518,0.032407407407407406,27
1,2021-10-21 01,0.09511864406779662,0.8833898305084745,0.021508474576271183,59
2,2021-10-21 02,0.12321538461538462,0.8553846153846154,0.021415384615384614,65
3,2021-10-21 03,0.11176415094339623,0.8771037735849057,0.011132075471698113,106
4,2021-10-21 04,0.17598214285714286,0.8231785714285714,0.0008392857142857143,56
5,2021-10-21 05,0.1932909090909091,0.7986727272727273,0.008036363636363637,55
6,2021-10-21 06,0.1234,0.85385,0.02275,60
7,2021-10-21 07,0.16778947368421052,0.8142807017543859,0.017929824561403507,57
8,2021-10-21 08,0.14040983606557375,0.8412622950819673,0.018278688524590164,61
9,2021-10-21 09,0.16426086956521738,0.8150869565217391,0.00617391304347826,69
10,2021-10-21 10,0.12917021276595744,0.8630212765957447,0.0077872340425531915,47
11,2021-10-21 11,0.15018421052631578,0.8309342105263158,0.018881578947368423,76
12,2021-10-21 12,0.1499909090909091,0.842690909090909,0.007318181818181818,110
13,2021-10-21 13,0.13736666666666666,0.8333266666666667,0.022633333333333335,150
14,2021-10-21 14,0.1603392857142857,0.8076249999999999,0.032044642857142855,112
15,2021-10-21 15,0.19588118811881186,0.7883861386138613,0.015732673267326733,101
16,2021-10-21 16,0.10166666666666667,0.8239649122807018,0.07438596491228071,57
17,2021-10-21 17,0.10753846153846153,0.8425769230769231,0.049846153846153846,26
18,2021-10-21 18,0.10548888888888888,0.8385333333333334,0.05588888888888889,45
19,2021-10-21 19,0.06790625,0.8723125,0.0596875,32
20,2021-10-21 20,0.0775,0.8603076923076922,0.06219230769230769,26
21,2021-10-21 21,0.04246153846153847,0.9037307692307692,0.053769230769230764,26
22,2021-10-21 22,0.07738709677419355,0.8838064516129032,0.03880645161290323,31
23,2021-10-21 23,0.06521739130434782,0.8666521739130435,0.06813043478260869,23
