,created_at,positive,neutral,negative,count
20,2021-10-18 21,0.07806666666666667,0.8628,0.059133333333333336,15
21,2021-10-18 22,0.079,0.8951333333333333,0.025866666666666666,15
22,2021-10-18 23,0.046142857142857145,0.843,0.111,7
0,2021-10-19 00,0.09377777777777778,0.9062222222222223,0.0,9
1,2021-10-19 01,0.12772727272727272,0.7951818181818182,0.077,11
2,2021-10-19 02,0.0,0.889,0.111,2
3,2021-10-19 03,0.22800000000000004,0.6462,0.1258,5
4,2021-10-19 04,0.0555,0.9216666666666667,0.023000000000000003,6
5,2021-10-19 05,0.075,0.9103333333333333,0.014666666666666666,3
6,2021-10-19 06,0.09350000000000001,0.587,0.153,6
7,2021-10-19 07,0.16871428571428573,0.7958571428571428,0.03557142857142857,7
8,2021-10-19 08,0.051666666666666666,0.896,0.052333333333333336,3
9,2021-10-19 09,0.131,0.8690000000000001,0.0,3
10,2021-10-19 10,0.018307692307692306,0.9816923076923078,0.0,13
11,2021-10-19 11,0.06025,0.912,0.027875,8
12,2021-10-19 12,0.09071875,0.87478125,0.0345,32
13,2021-10-19 13,0.012875,0.963125,0.024,8
14,2021-10-19 14,0.14916666666666667,0.8424999999999999,0.008333333333333333,12
15,2021-10-19 15,0.1372142857142857,0.8126428571428572,0.05014285714285714,14
16,2021-10-19 16,0.09245,0.87235,0.03515,20
17,2021-10-19 17,0.12110714285714286,0.8381785714285714,0.04075,28
18,2021-10-19 18,0.07851612903225808,0.8250860215053764,0.0963763440860215,186
19,2021-10-19 19,0.07256666666666667,0.85305,0.07436666666666666,60
20,2021-10-19 20,0.0983235294117647,0.8250588235294117,0.07661764705882353,34
21,2021-10-19 21,0.0476060606060606,0.7984242424242424,0.09333333333333334,33
22,2021-10-19 22,0.06618181818181817,0.8372727272727272,0.09645454545454545,11
23,2021-10-19 23,0.012666666666666666,0.8968333333333334,0.09066666666666667,6
0,2021-10-20 00,0.054625,0.8855625,0.059812500000000005,16
1,2021-10-20 01,0.07886666666666667,0.9165333333333333,0.004600000000000001,15
2,2021-10-20 02,0.10858333333333332,0.8603333333333333,0.031083333333333334,12
3,2021-10-20 03,0.08854545454545454,0.8299090909090908,0.08145454545454546,11
4,2021-10-20 04,0.09159999999999999,0.8402,0.0682,5
5,2021-10-20 05,0.0615,0.8728333333333333,0.06549999999999999,6
6,2021-10-20 06,0.07300000000000001,0.86225,0.065,4
7,2021-10-20 07,0.10736842105263159,0.8804736842105263,0.012105263157894735,19
8,2021-10-20 08,0.10546666666666667,0.8945333333333333,0.0,15
9,2021-10-20 09,0.10725,0.862125,0.0305,8
10,2021-10-20 10,0.0945,0.8736428571428572,0.03192857142857143,14
11,2021-10-20 11,0.10626666666666668,0.8805333333333334,0.0132,15
12,2021-10-20 12,0.08778947368421053,0.8375789473684211,0.07463157894736842,19
13,2021-10-20 13,0.077625,0.8696875,0.0526875,32
14,2021-10-20 14,0.0923888888888889,0.8569166666666667,0.050666666666666665,36
15,2021-10-20 15,0.03624242424242424,0.913969696969697,0.019484848484848487,33
16,2021-10-20 16,0.04252631578947368,0.9513157894736842,0.006157894736842105,19
17,2021-10-20 17,0.05542857142857144,0.894047619047619,0.05047619047619048,21
18,2021-10-20 18,0.07342857142857143,0.9048571428571428,0.02167857142857143,28
19,2021-10-20 19,0.06968,0.87832,0.052079999999999994,25
20,2021-10-20 20,0.11623529411764706,0.8448823529411764,0.03882352941176471,17
21,2021-10-20 21,0.041666666666666664,0.9256296296296297,0.03270370370370371,27
22,2021-10-20 22,0.07720833333333334,0.9123333333333333,0.010458333333333333,24
23,2021-10-20 23,0.07671428571428572,0.907,0.016142857142857143,7
0,2021-10-21 00,0.057125,0.935625,0.00725,8
1,2021-10-21 01,0.07200000000000001,0.9110909090909091,0.01690909090909091,11
2,2021-10-21 02,0.06939999999999999,0.8854,0.0452,10
3,2021-10-21 03,0.0242,0.9757999999999999,0.0,5
4,2021-10-21 04,0.03716666666666667,0.8650000000000001,0.09783333333333333,6
5,2021-10-21 05,0.0,0.986,0.014,8
6,2021-10-21 06,0.06818181818181818,0.8308181818181818,0.010090909090909091,11
7,2021-10-21 07,0.0874,0.8666,0.046,5
8,2021-10-21 08,0.11085714285714286,0.7891428571428571,0.09999999999999999,7
9,2021-10-21 09,0.0,1.0,0.0,6
10,2021-10-21 10,0.010333333333333333,0.9828333333333333,0.006833333333333334,6
11,2021-10-21 11,0.07572727272727273,0.881909090909091,0.04245454545454546,22
12,2021-10-21 12,0.05186363636363636,0.9316590909090909,0.016477272727272726,44
