,datetime,Open,High,Low,Close,Adj Close,Volume,pct_change,log_return
247,2021-11-19 11,52.005001068115234,53.13999938964844,51.81999969482422,52.27370071411133,52.27370071411133,18332953,0.005166803970336531,0.005153501838699372
248,2021-11-19 12,52.279998779296875,53.08000183105469,51.33000183105469,51.61000061035156,51.61000061035156,15313138,-0.012696635108916277,-0.012777926195635905
249,2021-11-19 13,51.61000061035156,53.400001525878906,51.459999084472656,52.56100082397461,52.56100082397461,12465305,0.018426665420970822,0.01825895156023292
250,2021-11-19 14,52.564998626708984,55.130001068115234,52.5609016418457,55.130001068115234,55.130001068115234,21656812,0.04887654732344493,0.04771963642897939
251,2021-11-19 15,55.130001068115234,55.400001525878906,53.744998931884766,55.20009994506836,55.20009994506836,17957051,0.0012715196008523666,0.0012707119044001061
252,2021-11-22 09,53.03499984741211,57.439998626708984,51.7599983215332,55.502201080322266,55.502201080322266,45110133,0.005472836744037313,0.0054579151904179555
253,2021-11-22 10,55.50279998779297,55.709999084472656,52.38010025024414,52.709999084472656,52.709999084472656,25621051,-0.05030795070286964,-0.05161750557291718
254,2021-11-22 11,52.75,52.790000915527344,50.08000183105469,52.22999954223633,52.22999954223633,24494852,-0.009106422890789334,-0.009148139814150495
255,2021-11-22 12,52.2400016784668,53.5,51.59000015258789,52.93000030517578,52.93000030517578,12713122,0.013402273962751732,0.013313257951719377
256,2021-11-22 13,52.93000030517578,53.34000015258789,51.79999923706055,52.06650161743164,52.06650161743164,7633700,-0.01631397473579277,-0.016448512862792836
257,2021-11-22 14,52.0547981262207,53.099998474121094,51.33000183105469,51.88999938964844,51.88999938964844,8217248,-0.003389938296221362,-0.0033956971555158377
258,2021-11-22 15,51.880001068115234,52.369998931884766,50.59000015258789,51.119998931884766,51.119998931884766,5789348,-0.014839091671241755,-0.01495029244222995
259,2021-11-23 09,51.67499923706055,54.30500030517578,51.150001525878906,51.79999923706055,51.79999923706055,30800846,0.01330204067652363,0.013214345361870114
260,2021-11-23 10,51.79999923706055,52.20000076293945,50.5702018737793,51.48500061035156,51.48500061035156,16367023,-0.006081054659236695,-0.006099619573222773
261,2021-11-23 11,51.5,51.81999969482422,50.27000045776367,50.95000076293945,50.95000076293945,10253070,-0.010391373042045626,-0.010445740320642138
262,2021-11-23 12,50.959999084472656,51.65999984741211,50.439998626708984,50.65999984741211,50.65999984741211,5270535,-0.00569187264346982,-0.005708133081481711
263,2021-11-23 13,50.669898986816406,51.20000076293945,49.52000045776367,50.470001220703125,50.470001220703125,8873703,-0.0037504663892866663,-0.0037575170226516147
264,2021-11-23 14,50.45000076293945,52.86000061035156,50.20000076293945,51.73160171508789,51.73160171508789,9831889,0.02499703712840895,0.024689721979763397
265,2021-11-23 15,51.7400016784668,52.880001068115234,51.72999954223633,52.473899841308594,52.473899841308594,5084776,0.014349026544913768,0.01424705358111469
266,2021-11-24 09,51.7400016784668,52.310001373291016,50.0,50.95000076293945,50.95000076293945,18429500,-0.029041086768426094,-0.02947112545674491
267,2021-11-24 10,50.959999084472656,51.04999923706055,50.04999923706055,50.734901428222656,50.734901428222656,7548079,-0.0042217729439811835,-0.004230709789132954
268,2021-11-24 11,50.75,50.869998931884766,49.83000183105469,50.18470001220703,50.18470001220703,5495024,-0.010844633586093111,-0.010903865244577695
269,2021-11-24 12,50.189998626708984,51.59000015258789,49.95000076293945,51.369998931884766,51.369998931884766,7145127,0.023618730796227227,0.023344124077287674
270,2021-11-24 13,51.40999984741211,51.61000061035156,50.7400016784668,51.349998474121094,51.349998474121094,5195334,-0.00038934121431832835,-0.00038941702728762607
271,2021-11-24 14,51.36000061035156,53.5,51.11000061035156,53.19990158081055,53.19990158081055,10719970,0.036025378026481425,0.03539163970182254
272,2021-11-24 15,53.1510009765625,53.31999969482422,52.029998779296875,52.56999969482422,52.56999969482422,5844096,-0.011840282919123646,-0.011910937334898541
273,2021-11-26 09,49.45000076293945,51.369998931884766,49.41310119628906,50.7400016784668,50.7400016784668,16884881,-0.03481069102112999,-0.03543102177533403
274,2021-11-26 10,50.7400016784668,51.130001068115234,49.922000885009766,50.435298919677734,50.435298919677734,7747664,-0.006005178334835826,-0.0060232819315231565
275,2021-11-26 11,50.43000030517578,52.261199951171875,50.36000061035156,52.22710037231445,52.22710037231445,7536255,0.035526734073497046,0.03491021907069044
276,2021-11-26 13,52.2598991394043,52.369998931884766,51.029998779296875,51.400001525878906,51.400001525878906,0,-0.01583658369963792,-0.015963322242579014
277,2021-11-29 09,52.029998779296875,53.599998474121094,50.75,52.5,52.5,24720842,0.02140074788844637,0.021174967450099023
278,2021-11-29 10,52.529998779296875,53.2599983215332,51.754798889160156,52.7953987121582,52.7953987121582,10001167,0.005626642136346671,0.005610871714174652
279,2021-11-29 11,52.784698486328125,54.2400016784668,52.599998474121094,54.21500015258789,54.21500015258789,10499332,0.02688873415218218,0.026533584426888225
280,2021-11-29 12,54.201499938964844,54.8849983215332,53.6609992980957,53.994300842285156,53.994300842285156,11217338,-0.004070816373357489,-0.004079124701782186
281,2021-11-29 13,54.0,54.429901123046875,53.68000030517578,53.99720001220703,53.99720001220703,5119754,5.369399874899372e-05,5.369255727784156e-05
282,2021-11-29 14,54.0,55.15999984741211,53.86009979248047,55.116798400878906,55.116798400878906,7339536,0.02073437860516414,0.020522347260290442
283,2021-11-29 15,55.119998931884766,55.33000183105469,54.70000076293945,55.060001373291016,55.060001373291016,6463119,-0.0010304848836608649,-0.0010310161982477204
284,2021-11-30 09,54.43000030517578,56.70000076293945,54.244998931884766,55.2401008605957,55.2401008605957,24602365,0.003270967722715179,0.003265629744861786
285,2021-11-30 10,55.279998779296875,55.77000045776367,52.29999923706055,52.869998931884766,52.869998931884766,15946138,-0.04290545983419081,-0.043853104356353846
286,2021-11-30 11,52.86750030517578,53.58000183105469,51.599998474121094,53.04999923706055,53.04999923706055,11217649,0.0034045831059630327,0.003398800633788142
287,2021-11-30 12,53.0702018737793,53.459999084472656,52.540000915527344,53.20000076293945,53.20000076293945,6289810,0.0028275500101067053,0.0028235600100903696
288,2021-11-30 13,53.209999084472656,54.099998474121094,53.20130157470703,53.720001220703125,53.720001220703125,7040059,0.009774444554630835,0.00972698368990943
289,2021-11-30 14,53.70000076293945,53.939998626708984,52.72999954223633,52.88199996948242,52.88199996948242,5486752,-0.015599427255741483,-0.015722378644744683
